date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:10:55	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:56%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/pt/)
09:10:55	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:56%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/pt/)
09:10:55	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:56%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/pt/)
09:10:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:56%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/pt/)
09:10:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:57%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/pt/)
09:10:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:57%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/pt/)
09:10:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:57%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/pt/)
09:10:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:57%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/pt/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.cf.delayed	(from https://dreamgf-ai.com/pt/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d0.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d1.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d2.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d3.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d4.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d5.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d6.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d7.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d8.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.d9.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.da.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.db.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.dc.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.dd.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.de.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.df.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.e0.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.e1.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.e2.delayed	(from https://dreamgf-ai.com/sv/)
09:10:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:58%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/sv/)
09:10:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:58%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/sv/)
09:10:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:58%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/sv/)
09:10:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:58%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/sv/)
09:10:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:58%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/sv/)
09:10:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:59%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/sv/)
09:10:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:59%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/sv/)
09:10:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:59%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/sv/)
09:10:59	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:10:59%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/sv/)
09:10:59	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:00%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/sv/)
09:10:59	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:00%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/sv/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.ee.delayed	(from https://dreamgf-ai.com/sv/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.ef.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f0.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f1.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f2.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f3.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f4.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f5.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f6.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f7.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f8.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.f9.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.fa.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.fb.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.fc.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.fd.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.fe.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.ff.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.100.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.101.delayed	(from https://dreamgf-ai.com/pl/)
09:10:59	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:00%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/pl/)
09:11:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:00%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/pl/)
09:11:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:01%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/pl/)
09:11:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:01%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/pl/)
09:11:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:01%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/pl/)
09:11:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:01%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/pl/)
09:11:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:02%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/pl/)
09:11:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:02%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/pl/)
09:11:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:02%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/pl/)
09:11:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:02%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/pl/)
09:11:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:03%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/pl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.10d.delayed	(from https://dreamgf-ai.com/pl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.10e.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.10f.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.110.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.111.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.112.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.113.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.114.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.115.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.116.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.117.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.118.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.119.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.11a.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.11b.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.11c.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.11d.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.11e.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.11f.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.120.delayed	(from https://dreamgf-ai.com/nl/)
09:11:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:03%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/nl/)
09:11:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:03%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/nl/)
09:11:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:03%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/nl/)
09:11:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:04%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/nl/)
09:11:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:04%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/nl/)
09:11:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:04%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/nl/)
09:11:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:04%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/nl/)
09:11:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:04%20GMT	https://dreamgf-ai.com/go/secrets	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/secrets	(from https://dreamgf-ai.com/nl/)
09:11:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:05%20GMT	https://dreamgf-ai.com/go/kupid	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/kupid	(from https://dreamgf-ai.com/nl/)
09:11:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:05%20GMT	https://dreamgf-ai.com/go/promptchan	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/promptchan	(from https://dreamgf-ai.com/nl/)
09:11:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2012:11:05%20GMT	https://dreamgf-ai.com/go/gptgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/gptgf	(from https://dreamgf-ai.com/nl/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.12c.delayed	(from https://dreamgf-ai.com/nl/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.12d.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.12e.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.12f.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.130.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.131.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.132.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.133.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.134.delayed	(from https://dreamgf-ai.com/ro/)
09:11:05	0/-1	---M--	302	error ('')			https://dreamgf-ai.com/go/dreamgf	C:/Users/stoec/Desktop/affi%20project/mon%20site/dreamgf-ai.com/go/dreamgf.135.delayed	(from https://dreamgf-ai.com/ro/)
